customer_id,credit_score,balance,products_number,credit_card,active_member,estimated_salary,churn
15720353,553,0.0,2,1,0.0,90607.31,0
15767231,757,250898.09,1,0,0.0,130861.95,0
15761554,581,250898.09,1,0,0.0,5558.47,1
15706637,718,0.0,2,0,0.0,121537.91,0
15690492,625,97663.16,2,1,0.0,57128.78,0
15694237,744,95161.75,1,1,0.0,100162.82,0
15729771,799,154586.92,1,0,1.0,88604.89,1
15609823,751,127095.14,2,0,0.0,479.54,0
15793366,781,92526.15,2,1,1.0,173837.54,0
15614813,777,107362.8,1,1,0.0,487.3,0
15566495,704,250898.09,1,1,0.0,35600.25,1
15707602,539,127286.04,2,1,1.0,166929.43,1
15635244,716,0.0,2,1,1.0,100162.82,0
15805627,670,0.0,2,1,1.0,54229.74,0
15607986,555,139930.18,1,1,1.0,105720.09,0
15799785,679,77949.69,1,1,1.0,121151.46,0
15699963,571,250898.09,1,1,1.0,154844.22,0
15624595,512,124580.69,1,1,1.0,18785.48,0
15629750,697,250898.09,1,1,0.0,100162.82,0
15651460,424,0.0,1,1,1.0,16250.61,0
15753550,684,0.0,2,1,0.0,131093.99,0
15594133,697,0.0,1,1,0.0,100162.82,1
15772329,580,250898.09,1,1,0.0,47428.73,1
15591552,600,98877.95,1,1,0.0,100162.82,0
15750921,521,250898.09,2,1,1.0,84908.2,0
15701687,664,77526.66,3,0,0.0,57338.56,1
15728906,634,0.0,2,1,1.0,161579.85,0
15670029,445,0.0,2,1,0.0,122625.68,0
15763579,702,105264.88,2,1,1.0,52909.87,0
15728010,485,250898.09,2,0,1.0,170226.47,0
15663194,582,110150.43,1,1,1.0,191757.65,1
15736510,605,0.0,3,1,0.0,100162.82,1
15745804,628,0.0,2,1,1.0,195977.75,0
15631451,604,0.0,2,1,0.0,100162.82,0
15746995,724,138166.3,1,1,0.0,12920.43,0
15730673,567,122265.24,1,1,0.0,138552.74,0
15734649,779,133295.98,1,1,0.0,22832.71,1
15701081,785,0.0,1,0,0.0,61811.1,0
15632503,563,148326.09,1,1,0.0,191604.27,1
15585928,821,68927.57,1,1,1.0,25445.0,0
15648681,747,139914.6,4,0,1.0,129964.56,1
15747757,600,118723.11,1,0,0.0,6209.51,1
15718921,625,106957.28,1,1,1.0,134794.02,0
15571081,773,190238.93,1,1,1.0,57549.65,0
15734578,726,113537.73,1,0,1.0,28367.21,0
15579583,641,101090.27,1,1,1.0,51703.09,0
15622729,649,0.0,2,1,1.0,66602.7,0
15662189,434,250898.09,1,1,1.0,2739.71,0
15692718,738,0.0,2,0,0.0,69227.42,0
15762716,762,168920.75,1,1,0.0,31445.03,1
15724851,507,111589.67,1,1,0.0,150037.19,0
15587266,606,172310.33,1,0,1.0,111448.92,0
15675926,655,118028.35,1,1,0.0,51226.32,1
15706268,697,147910.3,1,1,1.0,53581.14,0
15581871,504,250898.09,2,1,1.0,100162.82,0
15666166,653,121276.32,1,1,1.0,160348.31,0
15671582,660,109869.32,1,1,1.0,154641.91,0
15680901,652,97435.85,2,1,1.0,100162.82,0
15642336,669,0.0,2,0,0.0,135630.32,0
15653147,594,133853.27,1,1,1.0,65361.66,0
15571284,756,109528.16,2,1,1.0,56176.31,0
15591360,642,250898.09,2,0,1.0,60059.47,0
15810485,486,101438.0,1,0,0.0,51364.56,0
15611973,804,0.0,2,1,0.0,118752.6,0
15735572,629,113657.83,1,1,1.0,100162.82,1
15567860,581,189318.16,2,1,0.0,45026.23,1
15795690,667,99513.91,1,1,1.0,189657.26,0
15706464,667,97585.32,2,0,0.0,57213.46,0
15725028,679,0.0,2,1,1.0,63687.06,0
15751167,680,0.0,2,1,1.0,58761.33,0
15633944,644,136659.74,1,1,1.0,100162.82,0
15672637,571,85755.86,1,1,0.0,145115.95,0
15680895,627,0.0,1,1,0.0,187718.26,0
15793825,536,0.0,2,1,0.0,100162.82,0
15611318,599,51690.89,1,1,0.0,111622.76,1
15768474,744,0.0,2,1,0.0,27244.35,0
15716276,709,111669.68,1,1,0.0,100162.82,0
15623668,653,154741.45,2,0,0.0,25183.01,0
15696361,648,125681.51,1,0,1.0,129980.93,0
15607988,663,155303.71,1,1,0.0,118716.63,0
15637891,613,140681.68,1,0,0.0,100162.82,0
15789865,620,71902.52,1,0,1.0,190208.23,0
15627190,661,146606.6,1,1,1.0,68021.9,0
15788224,669,250898.09,1,0,0.0,110881.56,0
15702149,767,144753.21,1,1,1.0,100162.82,0
15708236,491,91285.22,1,1,1.0,7032.95,0
15568469,653,0.0,2,1,0.0,27862.58,0
15764444,679,125850.53,2,1,1.0,87008.17,0
15794204,687,108116.66,1,1,1.0,27411.19,0
15807546,837,0.0,2,1,1.0,46395.21,0
15782159,850,67639.56,2,1,1.0,194245.29,0
15618703,663,150200.23,1,0,0.0,151317.27,1
15793317,547,141287.15,1,1,0.0,118142.79,0
15740487,627,0.0,3,1,1.0,138700.75,1
15722479,707,0.0,2,0,1.0,6035.51,0
15688264,629,0.0,2,1,1.0,41263.69,0
15583067,687,97157.96,1,0,1.0,63185.05,0
15686670,588,0.0,2,1,0.0,92536.0,1
15593345,502,125241.17,2,1,1.0,158736.07,0
15811690,793,128966.13,1,0,0.0,18633.4,1
15734008,727,152581.06,1,1,0.0,71830.1,1
15771856,632,0.0,2,1,0.0,19525.65,0
15762045,474,142688.57,2,1,1.0,110953.33,0
15778142,850,130089.56,2,1,0.0,4466.21,0
15689268,584,0.0,1,1,1.0,105818.51,0
15721507,713,117094.02,1,0,0.0,149558.83,1
15750476,742,0.0,2,1,0.0,4070.28,0
15810723,607,0.0,3,1,0.0,132741.13,1
15787229,761,0.0,2,1,0.0,61251.25,0
15570508,600,90218.9,1,1,0.0,91347.76,0
15617065,650,194532.66,1,1,0.0,171045.31,1
15689786,850,169743.83,1,0,0.0,155850.4,1
15648876,501,0.0,1,1,0.0,27380.99,0
15802106,418,155973.88,1,1,0.0,100162.82,0
15773869,797,129321.44,1,1,1.0,100162.82,0
15711635,788,138650.49,2,1,0.0,64746.07,0
15795527,699,136487.86,2,1,0.0,82815.93,0
15759133,616,0.0,2,1,1.0,27308.58,0
15679394,651,38617.2,1,1,1.0,104876.8,0
15801072,654,0.0,2,1,0.0,151316.37,0
15646082,676,250898.09,1,1,0.0,91817.38,1
15796111,708,145151.4,1,0,1.0,125311.17,1
15670646,499,147187.84,1,1,0.0,14868.94,1
15578722,689,0.0,2,1,0.0,196112.45,0
15815095,850,108185.81,2,0,0.0,24093.4,1
15730360,502,0.0,2,1,1.0,100162.82,0
15763194,643,0.0,2,0,1.0,100304.13,0
15720725,762,0.0,2,1,0.0,167909.52,0
15567834,719,105918.1,1,1,1.0,16246.59,0
15720644,789,0.0,2,1,0.0,103603.65,0
15811742,553,0.0,2,1,0.0,7680.23,0
15813363,448,0.0,2,0,0.0,95215.73,0
15717629,632,59972.26,2,0,1.0,148172.94,0
15713160,669,157228.61,2,1,0.0,124382.9,0
15568878,654,0.0,2,1,0.0,159311.46,0
15809800,726,0.0,2,0,0.0,6787.48,0
15736420,596,210433.08,2,0,1.0,197297.77,1
15757933,733,250898.09,1,1,0.0,100162.82,0
15623072,529,0.0,2,1,0.0,56518.0,0
15683993,493,142987.46,2,1,0.0,158840.99,0
15570947,615,143330.56,2,1,1.0,126396.01,0
15797767,600,0.0,1,0,1.0,148087.88,1
15731989,666,120165.4,2,1,0.0,33701.5,0
15591035,644,0.0,1,0,0.0,84622.37,0
15586479,692,0.0,1,1,0.0,185580.89,1
15605872,707,66573.17,1,1,1.0,62768.8,0
15666012,603,250898.09,2,1,1.0,38829.11,0
15641733,671,164757.56,1,1,0.0,110748.88,0
15593178,568,153610.61,1,1,1.0,54083.8,1
15649183,598,0.0,3,0,1.0,88658.73,0
15736399,606,0.0,2,1,0.0,177938.52,0
15751137,850,250898.09,1,1,0.0,174235.06,0
15757188,644,250898.09,2,1,1.0,82696.84,0
15726167,655,250898.09,2,1,1.0,142415.97,0
15624850,850,153972.89,2,1,0.0,62811.03,0
15717700,683,114609.55,2,0,0.0,25339.29,0
15716347,663,143625.83,2,0,1.0,176487.05,0
15696287,682,116520.28,1,1,1.0,49833.5,1
15638871,639,80926.02,2,1,1.0,55829.25,0
15765093,704,166594.78,1,1,1.0,155823.2,0
15592999,691,115465.98,1,1,0.0,60622.61,0
15641715,599,0.0,2,1,1.0,174196.68,0
15607746,573,0.0,1,1,0.0,56905.38,0
15625311,589,92618.62,1,1,1.0,101178.85,0
15573077,620,141825.88,1,1,1.0,73857.94,1
15735106,647,149594.02,2,1,0.0,102325.19,0
15672912,737,130051.66,2,0,0.0,100162.82,1
15589881,634,0.0,2,1,1.0,131284.93,0
15660144,660,0.0,2,0,0.0,88080.43,0
15664083,666,158468.76,1,0,1.0,93266.01,0
15690898,696,250898.09,1,0,0.0,75562.47,0
15808023,836,133681.78,1,1,1.0,100162.82,0
15676909,667,0.0,2,1,0.0,163830.64,0
15764922,596,187294.46,1,1,0.0,103456.47,0
15766734,430,0.0,1,1,0.0,100162.82,0
15795079,596,0.0,2,1,1.0,100162.82,0
15757434,599,119706.22,1,0,0.0,31190.42,0
15673747,519,0.0,1,0,1.0,167553.06,0
15808386,721,138523.2,1,0,0.0,59604.45,1
15603565,603,90778.76,2,1,0.0,162223.67,1
15744044,572,99353.42,1,1,0.0,196549.85,1
15577771,453,111524.49,1,1,1.0,120373.84,1
15769548,668,128645.67,1,1,0.0,92149.64,0
15802071,762,117458.51,1,0,0.0,178361.48,1
15677395,633,129189.15,2,0,0.0,170998.83,0
15632010,647,121260.19,2,1,0.0,77216.48,0
15779492,796,94231.13,1,0,0.0,121164.6,1
15694677,733,0.0,2,1,1.0,141841.31,0
15704315,556,163757.06,1,1,1.0,104000.06,0
15742009,489,0.0,2,1,1.0,191419.32,0
15766663,639,0.0,2,1,0.0,28188.96,0
15742297,715,141005.47,1,1,1.0,60407.93,0
15688059,807,105356.09,2,1,0.0,130489.37,0
15752344,714,0.0,2,1,0.0,193040.32,0
15698749,626,250898.09,1,1,0.0,109742.8,0
15631693,697,0.0,2,1,0.0,74760.32,0
15604536,850,164672.66,1,0,1.0,61936.1,0
15802869,737,99169.67,2,1,1.0,100162.82,0
15635598,812,0.0,2,0,0.0,168023.6,0
15592326,583,0.0,2,0,1.0,5571.59,0
15736533,730,124053.03,1,1,0.0,118591.67,0
15647191,677,0.0,2,1,0.0,7824.31,0
15622507,748,250898.09,2,0,0.0,38153.19,0
15765487,753,151766.71,1,1,1.0,180829.99,0
15646521,634,0.0,1,1,1.0,143960.72,0
15746258,622,101486.96,1,1,1.0,8788.35,0
15692430,699,123601.56,2,1,0.0,103557.85,0
15625501,570,127201.58,1,1,0.0,147168.28,1
15640521,552,144962.74,1,1,0.0,58844.84,1
15790630,619,0.0,1,0,0.0,18094.96,1
15664720,714,122017.19,1,0,0.0,162515.17,0
15750055,503,100262.88,2,1,1.0,157921.25,0
15644878,685,117302.62,1,0,0.0,68701.73,0
15754578,606,135984.15,2,1,0.0,186778.89,0
15705379,678,0.0,2,1,0.0,100162.82,0
15761047,724,250898.09,2,0,1.0,64831.36,0
15671293,779,250898.09,1,1,1.0,6589.16,1
15687527,638,0.0,2,1,0.0,165370.66,0
15647898,610,130554.51,3,1,0.0,184758.17,1
15671534,646,90212.0,1,1,0.0,13911.27,1
15591248,628,71996.29,1,1,1.0,34857.46,0
15676156,528,85615.66,2,1,0.0,156192.43,0
15812918,432,62339.81,2,0,0.0,53874.67,0
15604130,622,142319.03,1,0,0.0,100183.05,0
15700549,721,0.0,2,1,1.0,4493.12,0
15715519,614,0.0,2,1,0.0,130610.78,0
15707042,634,87413.19,1,1,0.0,63340.65,0
15605276,742,0.0,2,1,1.0,180066.59,0
15630592,516,0.0,1,1,0.0,95273.73,1
15636626,718,97560.16,1,1,1.0,53511.74,0
15740411,636,141787.31,2,1,1.0,109685.61,0
15593834,691,129934.64,1,0,0.0,100162.82,1
15804235,698,166178.02,2,1,1.0,71972.95,0
15679801,712,163097.55,2,1,1.0,23702.42,0
15673907,659,250898.09,2,0,0.0,100162.82,0
15636562,573,0.0,2,0,0.0,62424.46,0
15702571,778,151958.19,3,1,1.0,131238.37,1
15627365,732,0.0,2,1,1.0,184350.78,0
15748499,550,118400.91,1,0,1.0,13999.64,1
15598614,790,0.0,2,1,0.0,168152.76,0
15668889,665,116322.27,4,1,0.0,35640.12,1
15800049,728,0.0,1,1,1.0,120088.17,0
15583724,645,0.0,2,1,1.0,74346.11,0
15622083,647,143138.91,2,1,0.0,2955.46,0
15645571,596,250898.09,2,0,1.0,146504.35,0
15598266,610,0.0,1,1,0.0,149602.54,0
15667934,512,129804.17,1,1,0.0,53020.9,0
15569682,768,108308.11,1,1,0.0,41788.25,1
15772941,666,110153.27,1,0,1.0,74849.46,0
15586174,700,116377.48,1,1,1.0,134417.31,0
15803682,651,117791.06,2,1,1.0,75837.58,0
15627328,542,0.0,2,1,1.0,54869.54,0
15717065,686,105419.73,1,1,0.0,35356.46,0
15602456,850,99219.47,2,1,1.0,122141.13,0
15721569,658,119327.93,1,0,1.0,119439.66,0
15573798,448,83947.12,2,1,0.0,81999.53,0
15638272,609,99883.16,1,1,0.0,120594.85,0
15799859,704,165438.26,1,1,0.0,120770.75,1
15599152,698,250898.09,1,0,0.0,134790.74,0
15737909,759,111095.58,2,1,0.0,100137.7,0
15646190,677,250898.09,1,0,0.0,158325.87,1
15711249,544,0.0,2,1,0.0,70007.67,0
15671987,567,153137.74,1,1,0.0,88659.07,0
15812766,490,156111.08,1,0,0.0,190889.13,0
15778589,626,113014.7,2,1,1.0,56646.28,0
15750104,718,132615.73,2,1,0.0,32999.1,0
15784526,616,102016.38,1,0,1.0,178235.37,1
15646563,772,0.0,1,0,1.0,100162.82,0
15744423,561,0.0,2,1,0.0,100162.82,0
15593694,814,0.0,2,0,0.0,157822.54,0
15785367,651,0.0,1,0,0.0,84383.22,1
15687765,538,80380.24,1,1,0.0,119216.46,0
15789014,600,108909.12,1,1,0.0,82547.01,0
15703177,654,90865.8,1,1,1.0,86764.46,0
15660263,622,99799.76,2,1,0.0,197372.13,0
15776545,682,200724.96,1,0,1.0,82872.64,1
15683276,610,140363.95,2,1,1.0,129563.86,0
15599272,795,151844.64,1,1,1.0,135388.89,0
15589541,557,0.0,2,0,1.0,4497.55,0
15608804,824,133231.48,1,1,1.0,67885.37,0
15645820,698,0.0,2,1,0.0,100162.82,0
15659031,630,126598.99,2,1,1.0,134407.93,0
15790113,609,113317.1,1,1,0.0,108258.22,1
15652289,694,0.0,2,1,0.0,197528.62,0
15605341,681,250898.09,1,1,0.0,100162.82,0
15697844,721,0.0,1,1,0.0,136119.96,1
15652048,563,105007.31,2,1,1.0,197812.16,0
15587038,654,0.0,1,1,1.0,51972.92,1
15660528,659,0.0,2,1,0.0,99341.87,0
15700300,674,131593.85,1,0,1.0,171345.02,1
15642001,576,119530.52,1,1,0.0,119056.68,1
15580366,566,118614.6,2,1,0.0,172601.62,0
15657228,545,95829.13,2,0,0.0,100162.82,0
15729377,798,0.0,2,1,1.0,159044.1,0
15686913,757,0.0,1,1,0.0,83263.06,0
15631267,641,250898.09,2,1,1.0,130910.78,0
15632275,718,0.0,1,1,0.0,126336.72,0
15715907,699,113109.52,1,1,0.0,27980.8,1
15764841,623,130557.24,1,1,1.0,47880.71,0
15748649,644,93183.19,1,1,0.0,73882.49,0
15771409,586,151933.63,1,1,0.0,162960.05,1
15779207,500,125495.64,2,1,0.0,68807.47,0
15814116,583,0.0,2,1,0.0,144039.05,0
15665087,595,118547.72,1,1,1.0,151192.18,0
15611189,670,97792.21,1,0,0.0,120225.62,0
15729718,610,0.0,3,0,0.0,56118.81,1
15733602,814,0.0,2,0,1.0,130853.03,0
15620103,660,250898.09,1,1,1.0,185156.94,0
15770406,580,121355.19,1,0,1.0,100162.82,0
15800554,850,0.0,2,1,1.0,59568.24,0
15611409,676,0.0,2,0,0.0,139911.58,0
15646535,578,113226.47,1,1,0.0,56770.76,0
15575430,579,118392.75,1,1,0.0,157564.75,0
15711299,711,145262.54,1,0,1.0,131473.31,0
15642063,692,163505.16,1,0,0.0,100162.82,0
15706602,760,250898.09,2,0,1.0,156660.21,0
15592773,630,108449.23,3,0,0.0,88372.69,1
15786539,808,250898.09,2,1,1.0,46200.71,0
15737542,611,103294.56,1,1,0.0,160548.12,0
15590234,697,0.0,1,1,0.0,1262.83,1
15773776,655,0.0,1,1,0.0,188639.28,0
15728082,601,0.0,2,1,0.0,14665.28,0
15609987,755,119919.12,1,1,0.0,156868.21,0
15735330,553,0.0,1,1,0.0,30461.55,0
15649430,723,0.0,2,1,0.0,123885.88,0
15768777,507,0.0,2,1,1.0,60688.38,0
15777893,777,0.0,2,1,0.0,21785.91,0
15791326,566,0.0,1,0,0.0,188135.69,0
15615176,732,250898.09,2,1,0.0,154364.66,0
15735221,697,0.0,2,1,0.0,61312.15,0
15617991,555,128744.04,1,1,1.0,47454.93,0
15658504,584,137727.34,2,0,0.0,121102.9,0
15785705,705,106731.58,1,1,0.0,137419.87,1
15801817,688,123544.21,1,1,0.0,157664.02,0
15752578,626,133968.96,2,1,0.0,148689.65,0
15781574,636,126534.6,1,1,1.0,39789.62,0
15792107,719,0.0,1,1,1.0,165162.4,0
15569917,706,87609.68,2,0,0.0,137674.55,1
15721504,731,0.0,2,1,0.0,101371.72,0
15757306,738,0.0,3,1,1.0,65066.48,1
15647295,426,0.0,2,1,0.0,107876.91,0
15642098,622,108960.0,2,1,0.0,100162.82,1
15696120,701,0.0,2,1,0.0,115650.63,0
15675176,512,144953.31,1,1,1.0,165035.17,0
15700046,635,103544.88,2,1,0.0,193746.55,0
15782089,685,0.0,1,1,0.0,58458.26,0
15706394,609,0.0,2,0,1.0,52332.85,0
15759387,598,101487.18,1,1,1.0,75959.1,1
15623369,708,105355.81,1,1,0.0,123.07,1
15732943,574,77967.5,1,1,0.0,167066.95,1
15750545,629,0.0,4,0,0.0,117572.59,1
15809909,422,0.0,2,1,0.0,7166.71,0
15642448,656,120047.77,1,1,1.0,137173.39,0
15791944,697,175464.85,3,1,0.0,100162.82,1
15768342,718,79475.3,3,1,1.0,32421.32,1
15567919,586,167735.69,2,0,1.0,104665.79,0
15674750,481,0.0,2,1,0.0,44215.86,0
15778345,749,74385.98,1,1,0.0,100162.82,0
15687634,561,94754.0,1,1,1.0,26691.31,0
15666096,676,0.0,1,0,1.0,107955.67,0
15581700,615,86920.86,1,1,1.0,100162.82,0
15656417,582,132077.48,2,1,0.0,100162.82,0
15649101,601,127847.86,1,0,0.0,173245.68,0
15781975,708,0.0,1,0,1.0,121457.88,1
15700511,708,176702.36,2,1,1.0,104804.74,0
15770255,797,250898.09,1,0,0.0,100162.82,0
15643574,682,0.0,2,1,0.0,178373.43,0
15595010,694,0.0,2,0,0.0,100162.82,0
15580579,490,0.0,1,1,1.0,100162.82,1
15748532,828,0.0,1,1,1.0,186071.14,0
15773789,594,250898.09,1,1,0.0,100162.82,0
15600027,579,0.0,2,1,1.0,54816.57,0
15620832,723,0.0,2,0,1.0,61290.99,0
15568819,619,132796.04,3,1,1.0,191821.35,1
15748691,794,154970.54,1,0,0.0,100162.82,0
15583552,674,88902.21,1,1,0.0,73731.32,0
15588019,418,250898.09,1,1,0.0,100162.82,0
15713250,502,0.0,2,1,1.0,123509.01,0
15569595,678,0.0,1,1,0.0,8199.5,0
15794868,599,137456.28,2,1,1.0,14113.11,0
15576680,736,0.0,2,0,0.0,51705.01,0
15613699,430,73937.02,1,1,0.0,100162.82,1
15609758,537,158621.04,1,1,0.0,100162.82,1
15762392,683,250898.09,1,1,1.0,65035.02,0
15693382,828,0.0,1,0,1.0,164257.37,0
15791769,691,116536.43,1,1,0.0,51987.99,0
15712483,608,0.0,2,1,0.0,10899.63,1
15636454,691,101070.69,1,1,0.0,177355.8,1
15710138,718,0.0,2,0,1.0,63889.1,0
15571571,680,127331.46,3,1,1.0,176433.6,0
15638751,838,0.0,2,1,0.0,81313.51,0
15598574,695,0.0,2,0,1.0,13998.88,0
15796787,681,105969.42,1,1,0.0,5771.56,0
15615670,762,119547.46,1,1,1.0,42693.65,0
15705506,751,0.0,2,0,0.0,100162.82,0
15599535,678,138668.18,1,1,1.0,54144.01,0
15768449,634,51582.5,2,1,1.0,184312.88,0
15725002,749,0.0,2,1,0.0,20306.79,0
15611682,590,169902.92,1,1,1.0,128256.18,0
15749964,610,87262.4,2,1,0.0,100162.82,0
15678779,502,0.0,2,0,1.0,4082.52,0
15752601,578,0.0,2,0,0.0,100162.82,0
15758477,547,0.0,2,1,0.0,132002.83,0
15629133,579,0.0,2,1,0.0,126838.7,0
15604963,661,0.0,2,0,0.0,181461.46,0
15796413,794,0.0,2,1,0.0,195325.74,0
15812470,719,0.0,2,0,1.0,29132.43,0
15587443,728,0.0,2,1,1.0,131804.86,0
15689692,598,150348.37,1,1,1.0,100162.82,0
15779586,822,115074.02,2,1,0.0,26249.86,0
15667588,670,0.0,1,1,1.0,182650.15,0
15624423,850,250898.09,1,1,0.0,196582.55,0
15591107,723,110357.0,1,0,0.0,141977.54,1
15748986,705,166685.92,2,1,1.0,55313.51,0
15793896,677,95312.8,1,1,0.0,62944.75,0
15620570,736,202443.47,1,1,0.0,100162.82,0
15727811,661,109493.62,1,0,0.0,188324.01,1
15707681,501,250898.09,2,0,1.0,133403.07,0
15702030,516,250898.09,1,1,0.0,157378.5,0
15673238,517,154110.99,2,1,0.0,101240.08,1
15604196,766,185714.28,1,1,1.0,102502.5,0
15769356,520,116022.53,2,1,1.0,37577.66,0
15665590,541,250898.09,2,1,0.0,83456.67,0
15572361,790,164011.48,1,1,0.0,199420.41,0
15667460,797,0.0,2,1,1.0,24748.89,0
15654760,811,101514.89,1,1,0.0,121765.0,0
15632669,722,0.0,2,1,1.0,113666.48,0
15613673,675,0.0,1,1,0.0,134110.93,0
15698522,660,134599.33,2,1,0.0,183095.87,0
15741633,566,250898.09,1,1,1.0,159891.03,0
15674583,768,78396.08,1,1,1.0,8316.19,0
15665374,610,0.0,2,0,0.0,63736.36,0
15588854,715,110581.29,1,1,1.0,94715.24,0
15810716,750,151836.36,2,1,0.0,68695.38,0
15776921,431,83624.55,2,0,0.0,36899.62,0
15569394,704,148197.15,2,1,0.0,182775.08,0
15788215,535,122924.75,1,0,0.0,62390.59,1
15641007,614,72594.0,1,1,1.0,76042.48,0
15594651,748,115221.36,1,0,0.0,70956.75,0
15575146,492,250898.09,2,1,1.0,67311.12,0
15608916,573,147754.68,1,1,1.0,110454.46,0
15666297,706,0.0,3,0,0.0,100162.82,1
15598586,680,250898.09,1,1,1.0,122639.73,0
15665014,458,0.0,2,1,0.0,79723.78,0
15701738,612,115163.38,1,1,1.0,100162.82,1
15650591,809,118098.62,1,1,1.0,100720.02,1
15652667,590,250898.09,2,1,1.0,100162.82,0
15679622,602,0.0,1,1,1.0,22499.29,0
15730150,540,120825.7,1,1,0.0,28257.89,0
15813192,494,0.0,2,0,0.0,109988.09,0
15606554,797,0.0,1,0,1.0,149991.32,0
15611794,526,133845.28,2,1,1.0,45180.8,0
15672357,631,0.0,2,1,0.0,181605.85,0
15711759,576,108541.04,1,1,1.0,126469.09,0
15615296,405,0.0,1,1,0.0,160810.85,1
15699294,555,0.0,2,0,0.0,88146.86,0
15788634,750,113817.06,1,0,0.0,88333.74,0
15660871,665,137300.23,1,1,0.0,90174.83,0
15618258,640,158024.38,1,1,0.0,81298.09,0
15722535,457,127837.54,1,0,1.0,60013.17,0
15711977,695,161533.0,1,1,0.0,100940.91,0
15690169,645,161171.7,2,1,0.0,12599.94,1
15790689,647,80958.36,1,1,1.0,100162.82,0
15665181,808,0.0,2,0,1.0,23180.37,0
15633608,641,146193.6,2,1,1.0,55796.83,1
15805261,700,0.0,2,0,1.0,152097.02,0
15740356,660,115021.76,1,0,1.0,162443.05,0
15808223,615,126773.43,1,1,1.0,55551.26,0
15769980,705,92889.91,1,1,1.0,109496.69,0
15675450,718,0.0,2,1,1.0,72105.63,0
15776494,754,146622.35,1,1,1.0,41815.22,1
15592412,713,131038.14,1,1,0.0,74005.04,1
15777452,587,88820.29,1,0,0.0,70224.34,0
15692258,569,115406.97,1,0,0.0,145528.22,0
15791045,568,132951.92,1,0,1.0,124486.28,0
15807889,634,108891.7,1,1,0.0,100162.82,0
15602043,770,141788.63,2,0,0.0,164967.21,0
15807335,676,250898.09,1,1,1.0,91149.48,0
15629985,723,90450.0,2,0,0.0,103379.31,1
15679453,614,250898.09,1,1,1.0,128049.34,1
15637315,601,0.0,2,1,0.0,54342.83,0
15691513,592,0.0,4,1,1.0,13614.01,1
15622289,605,0.0,2,0,1.0,35521.63,0
15715184,752,144637.86,2,1,0.0,40496.72,0
15702801,677,250898.09,1,0,0.0,91903.9,1
15719931,850,0.0,2,1,0.0,178667.7,0
15806081,608,250898.09,2,1,0.0,32202.61,0
15796336,786,0.0,2,1,0.0,117034.32,0
15647306,777,131240.61,1,1,1.0,100162.82,1
15742369,667,0.0,2,1,1.0,20346.69,0
15655859,848,120046.74,2,1,0.0,84710.65,0
15675650,486,97819.36,1,0,1.0,120531.31,0
15574119,598,62979.93,1,1,1.0,152273.57,0
15754168,506,0.0,1,1,1.0,100162.82,0
15763029,612,161450.03,1,1,1.0,96961.0,1
15765048,545,0.0,2,1,0.0,170307.43,0
15786215,793,119496.25,2,1,0.0,29880.99,0
15707559,682,0.0,2,1,1.0,100162.82,0
15582129,517,43772.66,3,1,0.0,187756.24,1
15687540,684,100249.41,2,0,1.0,67599.69,0
15787196,692,250898.09,2,1,1.0,105983.09,0
15670898,740,108028.08,2,0,0.0,25980.42,1
15775433,666,53013.29,2,1,1.0,112222.64,0
15700693,693,0.0,2,1,1.0,100162.82,0
15677955,757,122088.67,1,1,0.0,100162.82,0
15570086,684,250898.09,1,0,1.0,4777.23,0
15794875,691,0.0,2,0,1.0,178038.17,0
15673591,842,141252.18,4,0,0.0,128521.16,1
15631756,482,147813.05,2,0,0.0,109029.72,0
15757617,735,134140.68,1,1,0.0,2267.88,0
15612729,681,0.0,2,1,1.0,55054.48,0
15637857,616,0.0,1,0,0.0,76456.17,0
15681007,850,128548.49,4,1,0.0,75478.95,1
15593622,635,250898.09,2,0,1.0,179144.54,0
15629273,638,145177.84,1,1,0.0,100162.82,1
15765846,820,94222.53,1,1,0.0,103570.8,0
15596013,694,143212.22,1,0,0.0,102628.56,1
15722473,713,0.0,2,1,0.0,55772.04,0
15774936,543,143350.41,1,1,1.0,100162.82,1
15685640,649,130931.83,1,1,0.0,144808.37,0
15566563,777,137851.31,1,1,0.0,5008.23,1
15768746,561,0.0,2,0,0.0,173680.39,0
15689952,724,0.0,1,0,1.0,115753.94,0
15725906,665,0.0,1,1,1.0,38928.48,1
15634501,441,250898.09,1,0,1.0,174381.23,0
15571940,579,118680.57,1,1,1.0,49829.8,0
15741643,777,122917.69,1,1,1.0,76169.68,0
15806822,739,250898.09,2,0,0.0,133465.57,0
15701166,660,131754.11,2,1,1.0,38761.61,0
15718531,554,0.0,2,1,0.0,176779.46,0
15628308,850,0.0,2,1,1.0,13159.9,0
15585287,842,119948.09,1,1,0.0,48217.97,1
15781619,785,0.0,1,1,0.0,134964.85,1
15805162,550,0.0,2,1,1.0,184221.11,0
15588535,750,0.0,2,0,0.0,19264.33,0
15775307,490,97266.1,1,1,1.0,92797.23,0
15777616,605,250898.09,1,1,0.0,33114.24,0
15692291,563,99056.22,2,1,0.0,154347.95,1
15680843,675,0.0,2,1,1.0,184842.21,0
15606232,621,250898.09,1,1,1.0,155743.48,0
15641585,850,97339.99,1,0,1.0,88815.25,0
15684358,711,0.0,2,1,1.0,100162.82,0
15806389,549,137592.31,2,0,0.0,116548.02,1
15641860,764,108760.27,2,1,0.0,166324.79,1
